customer_id,product_id,quantity,price,transaction_date,payment_method,store_location,product_category,discount,total_amount
202072,C,6,17.73361363,2023-09-25 21:30:00,Debit Card,"6447 Allison Via
Millerton, OR 49030",Electronics,13.50995041,92.02686733
159588,A,4,30.5300446,2023-08-12 03:35:00,Credit Card,"USS Charles
FPO AA 88580",Home Decor,4.646859508,116.4454253
80635,B,2,20.39712426,2024-01-05 17:11:00,Cash,"986 Anna Mountain Suite 922
New Karen, AL 58722",Home Decor,3.967662415,39.17567045
277261,B,1,11.56726249,2024-03-29 03:23:00,Cash,"560 Robert Curve
Wilsonton, MT 42209",Electronics,4.734108633,11.01965572
249608,B,4,81.87807298,2024-04-12 22:08:00,Debit Card,"0589 Brian Lights Suite 592
Dayport, DE 65739",Books,5.169965785,310.5800185
531597,D,4,27.14436291,2023-07-22 18:08:00,PayPal,"23073 Hunt Plaza Suite 070
Anthonytown, MS 01583",Books,15.97234102,91.23509081
65201,D,1,20.67465114,2023-05-01 22:57:00,PayPal,"63438 Dominique Parks
Lake Dennisport, WV 89204",Clothing,9.918481739,18.62403964
948915,A,6,34.49804552,2023-10-09 03:46:00,Debit Card,"4165 Bridges Street Apt. 783
Lake Paula, CT 54423",Books,17.77262032,170.2010332
692589,D,4,77.83966962,2023-12-30 22:26:00,Credit Card,"9910 Lynn Ways Apt. 449
West Annatown, MT 35584",Books,17.27899429,257.5590302
684315,A,1,30.23101776,2023-11-17 17:32:00,Debit Card,"277 Jason Trafficway Apt. 452
East Brian, MO 35609",Clothing,8.718232285,27.59540741
451378,C,1,58.77147595,2024-01-20 06:11:00,Credit Card,"01183 Bridges Spur
Perezside, CA 98690",Clothing,6.675929738,54.84793351
907752,A,1,29.5331282,2023-05-26 11:59:00,Cash,"987 Katherine Course
West Joshua, AR 90656",Home Decor,6.731503563,27.54510462
42300,B,8,44.83819855,2023-05-06 07:21:00,Debit Card,"2027 Garcia Bypass Apt. 839
Lake Richard, CT 73135",Clothing,2.38135859,350.163522
767595,C,8,56.92017211,2023-09-04 05:59:00,Credit Card,"018 Moore Tunnel
West Andrewburgh, MH 59980",Clothing,12.10959111,400.2189761
774826,B,2,78.20375668,2024-03-10 17:55:00,Credit Card,"246 Megan Crossroad Suite 008
Brendaberg, KY 76827",Electronics,1.06689854,154.7388039
224729,C,7,35.35221351,2023-08-04 11:22:00,Credit Card,"960 Chris Mountains
Christianmouth, MN 94481",Books,15.12459871,210.0373316
63653,C,8,50.18306052,2023-12-29 10:07:00,PayPal,"2261 Derek Station
Garrettfurt, VT 60416",Clothing,2.501697312,391.4210579
787812,A,8,67.86199863,2023-10-16 16:40:00,Debit Card,"6631 Williams Spring
Grossfurt, IN 20033",Books,15.96889512,456.201498
658585,B,7,34.77153193,2023-08-08 13:18:00,Cash,"50900 Scott Island Apt. 270
Wilsonbury, WI 19430",Electronics,17.32970761,201.2200898
249409,A,5,29.80329677,2023-05-15 18:47:00,Credit Card,"797 Tamara Tunnel
Port Taylorhaven, DE 77768",Books,7.126814693,138.3963552
995750,C,1,61.20173192,2024-03-21 00:46:00,Credit Card,"7597 Parsons Vista Apt. 890
Susanville, NH 89823",Books,10.39427054,54.84025833
974890,A,7,91.90702205,2023-12-08 09:45:00,Credit Card,"43205 Alicia Circle
Cookmouth, MP 59001",Books,9.976473498,579.1655965
698337,D,2,64.03261393,2023-10-04 00:39:00,Debit Card,"640 Mcclain Pine Suite 182
Mistyville, DC 65502",Clothing,10.75010365,114.2980831
53359,A,6,47.97953175,2024-01-20 09:40:00,Credit Card,"266 Martinez Coves
North William, PW 39237",Home Decor,1.380986363,283.9016458
308856,D,2,60.923146,2023-12-22 01:33:00,Debit Card,"Unit 9701 Box 0739
DPO AA 09240",Electronics,5.944800552,114.602773
151683,B,1,82.17959921,2023-06-23 02:48:00,Debit Card,"52356 Bender Point Apt. 657
Harrisfurt, NY 27210",Clothing,18.91732398,66.63341818
785511,B,7,18.3562139,2023-06-27 20:42:00,PayPal,"20489 Ramirez Trail Apt. 474
Watsonmouth, IA 46734",Books,10.88766724,114.5035529
469989,A,2,80.30696951,2023-09-07 16:26:00,PayPal,"6811 Mark Causeway
Lake Tiffany, NJ 43035",Home Decor,1.823962295,157.6844013
621881,B,2,69.2217564,2023-05-13 04:48:00,Cash,"6995 April Roads
Murphytown, VI 51754",Books,11.05698568,123.1358334
513663,C,5,34.21385787,2024-04-22 04:04:00,Credit Card,"115 Kimberly Turnpike Suite 987
Stevenborough, MA 48148",Home Decor,13.15183161,148.5705445
642503,D,5,88.84357118,2023-11-25 20:21:00,Debit Card,"Unit 5527 Box 3492
DPO AP 80251",Books,8.319602006,407.2606983
491391,A,7,17.19432263,2023-05-19 08:11:00,Cash,"9794 Christopher Corner
North Joseph, CT 52299",Home Decor,15.90669834,101.2149152
508022,C,1,92.68153227,2023-06-14 12:38:00,PayPal,"1671 Wilcox Union Suite 284
Lake Brandi, MT 36360",Home Decor,15.09592846,78.69039446
998443,A,8,44.91307628,2024-03-09 04:01:00,Debit Card,"186 Ann Road
Benjaminfurt, NY 08426",Home Decor,4.917585836,341.6354976
128235,A,3,82.92858975,2023-08-01 06:07:00,PayPal,"40276 Tamara Glen
Sullivanmouth, DE 57031",Books,9.476882258,225.2086348
618675,B,4,23.90106899,2024-03-19 06:28:00,PayPal,"76877 Melanie Hollow Apt. 807
Lake Duaneborough, VT 13416",Electronics,11.76646571,84.35503161
161274,A,9,61.07784872,2023-12-09 19:43:00,Debit Card,"933 Kelly Station Suite 979
Davidville, VI 72830",Electronics,15.49579209,464.5201705
693193,B,4,13.01023569,2023-08-26 05:23:00,Credit Card,"USNS Burns
FPO AE 89852",Home Decor,7.858114366,47.95150595
52118,D,5,35.0858751,2023-06-11 05:43:00,Cash,"5331 Anderson Fork Apt. 182
Port Ryan, ND 90067",Clothing,9.132481889,159.4083195
448572,A,7,84.66906913,2023-12-10 22:40:00,Cash,"54201 Matthew Brooks
Annetteberg, ME 22623",Home Decor,3.191508708,573.7679389
923652,A,4,50.89186425,2023-08-22 00:14:00,Credit Card,"8855 Ashley Village Apt. 601
Lake Daniel, SD 57052",Electronics,0.161896207,203.237889
228054,D,1,69.35506496,2024-02-29 23:51:00,Debit Card,"83612 Kari Gateway Suite 816
South Danielland, MD 57989",Clothing,17.02812388,57.54519858
287609,C,9,82.64986093,2024-03-23 00:37:00,Cash,"04427 Shawn Avenue
East Amandaborough, GA 83634",Books,10.4497167,666.1186615
623138,B,4,57.72976619,2023-09-25 04:56:00,Debit Card,"20191 Morgan Land
Leonardside, UT 08227",Home Decor,15.20503884,195.8077313
820658,B,9,62.72428884,2023-05-09 11:20:00,PayPal,"4466 Morrison Brook Suite 897
Port Charles, FM 82398",Books,8.380044785,517.2116881
256313,C,6,78.97084403,2024-04-12 23:28:00,Cash,"46933 Patterson Fort
Laceychester, HI 98745",Books,7.749441759,437.1062668
392859,B,1,20.84002799,2023-07-26 03:36:00,Credit Card,"5489 Murray Drive
North Patriciafurt, MO 01021",Home Decor,19.45695557,16.785193
371469,D,3,16.43970932,2023-06-17 21:49:00,Credit Card,"Unit 0150 Box 0471
DPO AA 63800",Books,18.344906,40.2715803
434681,D,2,65.97306395,2023-10-31 04:13:00,Credit Card,"41339 Oscar Center
Christinaton, IN 82510",Books,11.82935859,116.3377473
932899,D,1,68.02760363,2023-06-15 04:36:00,Credit Card,"9728 Ramirez Trace
East Davidmouth, CO 83565",Clothing,15.24464821,57.65703477
940325,B,9,73.45882975,2023-10-19 06:43:00,Debit Card,"PSC 3913, Box 5283
APO AE 25128",Electronics,6.692251386,616.8850217
938478,A,9,69.26959887,2023-09-04 01:07:00,Debit Card,"8697 Estrada Estates
Fryechester, AR 60691",Electronics,4.913516298,592.7942325
652552,A,8,64.51265056,2023-09-23 10:19:00,Cash,"76251 Margaret Crossroad
Samuelport, ME 04117",Clothing,0.542795404,513.2998309
301345,A,8,27.78592892,2023-07-05 11:06:00,Debit Card,"1574 Brown Shoals Apt. 209
South Larry, MO 94889",Books,13.48534674,192.3112005
84247,A,1,85.62475466,2023-07-19 17:45:00,PayPal,"68190 Davis Pass
Kelseyton, DC 91569",Clothing,1.265307355,84.54133834
300364,B,8,61.87716647,2023-10-21 12:37:00,Cash,"3730 Marissa Estate
East Thomasfurt, AS 67247",Books,2.335482208,483.4562901
7445,B,3,98.05282643,2024-04-21 08:34:00,Cash,"68119 Gordon Trail Suite 850
Williamburgh, RI 75160",Clothing,17.0974803,243.8647912
314525,B,7,16.21737608,2024-02-13 06:03:00,Debit Card,"212 Derek Freeway
Williammouth, IL 06457",Home Decor,10.41862729,101.6942368
330918,A,1,36.86355599,2024-03-14 02:01:00,Cash,"389 Kimberly Parkways
Robersonmouth, UT 66186",Books,2.832409528,35.81942912
34550,A,1,18.94254034,2023-05-05 00:31:00,Credit Card,"068 Pamela Crossroad Apt. 642
New Sueview, LA 31691",Electronics,3.221164547,18.33236995
586347,A,5,87.32432685,2023-10-27 00:19:00,PayPal,"8698 Lewis Well Suite 122
Martinmouth, RI 31331",Clothing,16.75856801,363.4501007
749732,A,5,83.60834834,2023-11-22 11:18:00,Cash,"495 Barrett Avenue
Richardtown, MS 62410",Books,7.031520566,388.6470507
108108,A,8,79.57517121,2023-07-15 06:43:00,Debit Card,"72189 Grant Terrace
East Jamesmouth, FM 79164",Electronics,16.00501776,534.7132074
597577,D,7,71.07450804,2023-06-14 00:16:00,PayPal,"70578 Hayley Islands Apt. 378
New Nicole, KS 46510",Home Decor,8.404178598,455.7089561
784451,C,8,19.59373354,2023-12-01 00:38:00,PayPal,"8754 Wright Lakes
Davisborough, CO 71918",Books,1.132060384,154.9753652
944294,C,6,46.53541196,2024-02-18 23:07:00,Cash,"646 John Hills
South Beverlyside, AR 53583",Books,7.666058613,257.80788
710792,C,6,73.4058033,2023-05-11 09:02:00,Debit Card,"PSC 3080, Box 5272
APO AE 97143",Home Decor,15.61821573,371.6467595
123559,C,2,42.47575026,2023-07-27 06:46:00,Credit Card,"50933 Courtney Wall Apt. 789
Carrieville, ND 81027",Home Decor,19.86874334,68.07270492
233953,D,6,74.60572745,2023-09-06 09:14:00,Credit Card,"USNS Hill
FPO AA 45298",Books,2.260986543,437.513412
80307,A,5,35.68544041,2024-02-20 13:29:00,PayPal,"1135 Kelly Harbor Apt. 017
South Jill, RI 07613",Home Decor,3.52338384,172.1405268
786497,C,3,58.91841405,2023-05-23 03:35:00,Credit Card,"747 Jordan Square
Ochoafurt, MI 04263",Clothing,19.19922037,142.8196137
379574,A,6,41.90800623,2023-09-12 09:51:00,Debit Card,"9868 Joshua Club Suite 700
Lake Rachelland, GU 25388",Books,17.83550312,206.6010148
792999,C,8,92.93505532,2023-09-20 12:43:00,PayPal,"974 Kathryn Ville Suite 250
Patriciastad, PA 29786",Clothing,13.40670747,643.8041946
844185,D,9,49.81518884,2024-01-26 18:17:00,Cash,"5346 Lutz Estates
Lake Troy, WA 43996",Clothing,7.652611437,414.0272341
640267,A,1,35.80079818,2023-05-30 05:19:00,Credit Card,"755 Hoffman Knolls Suite 786
West Victoriastad, AS 93323",Home Decor,13.39480265,31.00535192
450054,A,3,15.13095237,2024-02-04 07:38:00,Credit Card,"7459 Green Shoals
Harmonborough, DE 52834",Electronics,2.333857765,44.33345238
258183,B,3,23.09087452,2023-07-09 06:12:00,Debit Card,"336 Isaiah Orchard
Nancyville, FM 08793",Books,1.333180111,68.34909472
755848,B,8,60.84159202,2023-06-05 02:16:00,Cash,"457 Kelly Lights Apt. 778
South Heathertown, GA 89308",Home Decor,16.53710536,406.2412308
236812,D,1,73.10287261,2024-04-08 04:17:00,PayPal,"985 Allen Gateway
Josephburgh, WA 76863",Books,7.644538588,67.5144953
366852,B,5,95.89311229,2023-11-21 02:03:00,Debit Card,"6860 Ashley Circles Suite 633
Maymouth, MP 70461",Books,14.78526901,408.5752884
195430,D,3,63.71228932,2023-05-11 17:04:00,Cash,"601 Tonya Keys
New Tabithaburgh, MA 46026",Electronics,6.932194347,177.8868888
414312,D,2,71.26900527,2024-01-31 19:15:00,Debit Card,"369 David Rue Suite 146
Johnsonstad, MN 00647",Electronics,18.65536929,115.9470183
547611,C,8,65.78283742,2023-06-11 16:46:00,Debit Card,"7677 Catherine Curve Suite 178
South Laura, MP 56499",Clothing,17.78319625,432.6763708
687929,B,3,91.22312264,2023-11-08 00:54:00,PayPal,"14224 Amanda Causeway
Leeside, AZ 61760",Clothing,12.28482514,240.0495646
778801,C,7,37.21960508,2023-09-05 16:44:00,Cash,"9671 Taylor Stravenue Suite 041
Webbview, MH 24796",Home Decor,13.12973838,226.3293781
928505,C,1,64.28985355,2024-03-27 19:00:00,Cash,"648 Wilson Crescent
North Henryland, TX 43605",Electronics,12.93775195,55.97219176
291810,C,6,96.3805317,2023-05-05 03:59:00,PayPal,"401 Joseph Ford Suite 753
Michaelchester, DE 72648",Clothing,1.301347438,570.7577167
472580,A,3,10.64154703,2023-08-11 22:55:00,Cash,"3584 Kimberly Keys Apt. 961
North Williamtown, DE 59117",Books,16.27562135,26.72870738
141745,C,8,34.3881177,2023-06-15 08:11:00,PayPal,"88787 Hall Lane
Wadefort, FL 29829",Clothing,16.00907638,231.0631814
856790,C,6,78.29061388,2023-12-08 05:10:00,Cash,"607 Lee Crossing
Lake Suzannehaven, TX 13777",Clothing,16.65227895,391.5206548
587845,A,2,52.29247911,2023-06-26 10:58:00,Cash,"Unit 8068 Box 2791
DPO AP 04919",Electronics,4.631190452,99.74142963
830219,A,6,25.15437437,2024-03-22 19:57:00,Cash,"Unit 0328 Box 7951
DPO AP 30130",Electronics,14.15352753,129.5648584
65234,C,7,61.44854433,2023-05-29 13:00:00,Debit Card,"81780 Paige Burgs
Ericshire, MH 27736",Clothing,13.91417503,370.2894042
301525,A,5,56.35628575,2023-12-09 15:30:00,Cash,"214 Samuel Point Apt. 973
Simsburgh, OH 06004",Clothing,6.025781965,264.8018942
589685,D,3,50.87079058,2023-11-18 18:48:00,Credit Card,"9907 Smith Manor
East Nancyburgh, NM 98399",Clothing,10.09362084,137.2082576
390885,C,4,40.75706761,2024-01-20 21:49:00,Debit Card,"23221 Carlson Rapids
Port Stevenmouth, MT 57736",Books,3.945345965,156.5962412
129729,A,4,14.72832829,2023-08-12 17:07:00,PayPal,"5136 Julie River Suite 982
South Ashleymouth, OR 38752",Books,9.311777312,53.42743661
873425,D,6,64.37109481,2024-02-25 12:14:00,PayPal,"155 Victoria Corners
Bryantville, VT 36775",Clothing,3.394287624,373.1169282
480128,B,1,56.55312293,2024-04-17 18:32:00,Debit Card,"6627 Thomas Garden
Robertville, GU 23801",Clothing,15.6370015,47.70991025
194502,C,4,62.68236722,2023-07-22 06:06:00,Debit Card,"294 Harris Walk
South Jeffrey, NC 15772",Electronics,1.752011515,246.3366597
836213,C,4,10.2196164,2023-06-10 10:55:00,Debit Card,"362 Cooper Courts Suite 142
North Jennifer, ID 18128",Books,6.206766024,38.34123489
973183,A,1,17.44153315,2024-03-17 14:34:00,Debit Card,"572 Valerie Greens Suite 744
Sallymouth, MT 90808",Books,12.0476393,15.34024015
158974,B,9,25.09273201,2023-09-06 00:20:00,PayPal,"Unit 5777 Box 7100
DPO AE 26198",Books,13.78001128,194.7145564
675527,B,4,50.35948297,2023-12-30 07:24:00,Credit Card,"USNS Obrien
FPO AE 50232",Clothing,19.54222542,162.0724771
370396,A,7,82.7109204,2023-05-24 19:11:00,PayPal,"2850 Griffin Trafficway
Turnerhaven, OK 78894",Electronics,5.928687491,544.6507388
819908,B,3,32.12628832,2023-05-18 04:20:00,Cash,"6553 Miller Radial Suite 991
Stewartstad, FM 19717",Clothing,17.00991284,79.98490404
577935,D,3,82.75063932,2023-06-07 22:36:00,Debit Card,"241 Lester Squares Suite 607
Christinahaven, CT 05641",Electronics,9.115805995,225.6217547
675180,C,8,31.17290101,2023-07-18 10:54:00,Cash,"7682 Daniel Islands Suite 262
West Pamelaville, WA 38141",Home Decor,3.234018387,241.3181093
124303,B,8,77.41380215,2023-10-13 08:28:00,Credit Card,"240 Flynn Road
Lisabury, WY 32845",Clothing,0.919024325,613.6188038
826879,A,1,88.68083708,2024-03-17 12:42:00,Credit Card,"4952 Andrea Plains Apt. 384
East Stevenport, TX 60227",Home Decor,15.31689108,75.09768986
928969,D,2,83.48171729,2023-07-14 06:14:00,Credit Card,"24239 Cook Keys
Shawstad, PR 42635",Home Decor,14.24887013,143.1730316
563035,C,8,76.45444984,2023-07-25 16:03:00,Cash,"70329 Delgado Forges
Lake Andrewtown, OR 96379",Clothing,10.32283182,548.4974846
322260,C,1,13.45986037,2024-02-03 14:27:00,PayPal,"142 Watkins Knolls
North Christinestad, PR 52750",Books,9.692730044,12.15523244
271460,B,8,39.71376824,2023-11-05 09:04:00,Cash,"5840 Hancock Mountains Apt. 595
Adamsmouth, MO 98664",Home Decor,9.245907357,288.3349602
399850,C,8,27.68612541,2023-12-25 11:00:00,Credit Card,"79251 Johnston Cliffs Suite 262
East Dustinhaven, MO 65097",Home Decor,16.78833428,184.304689
106730,D,2,52.71288752,2023-08-07 04:49:00,Credit Card,"61636 Adams Coves
Lisachester, OH 42543",Clothing,8.835382821,96.11100423
556917,A,4,41.88595125,2024-02-10 05:45:00,Cash,"799 Ramirez Keys Suite 701
Breannaside, GU 45839",Books,17.96929273,137.4373682
29427,A,6,65.60215381,2024-01-02 21:58:00,Debit Card,"PSC 0067, Box 0982
APO AP 85976",Home Decor,12.31768264,345.1289322
519685,A,9,60.91696873,2023-05-04 07:53:00,Cash,"0739 Samantha Place Apt. 425
Port David, WA 01128",Electronics,16.45297794,458.0488197
336774,C,8,48.77689477,2023-08-03 01:11:00,Debit Card,"30316 Beasley Canyon Suite 546
Port Michaelborough, GA 46717",Home Decor,8.272988096,357.9327046
840378,B,8,79.06694988,2024-01-05 05:44:00,Debit Card,"2082 Mary Orchard
Lake Kathryn, MA 68559",Home Decor,4.879068977,601.6737508
661730,D,7,11.33247256,2023-05-26 04:33:00,PayPal,"847 Joseph Drives
Sandraville, NE 65079",Books,7.750754867,73.17884277
52978,D,9,87.91844258,2023-05-14 16:54:00,Cash,"5936 Rebecca Plains
Johnburgh, AR 08752",Books,13.74835786,682.4799042
811929,A,2,10.26554155,2023-11-18 21:32:00,PayPal,"78578 Wesley Mountain Suite 385
Tiffanychester, WV 58889",Books,2.281351194,20.062697
367721,C,3,50.68143583,2024-04-26 20:15:00,Debit Card,"95357 Mitchell Summit Suite 749
West Scott, MD 55889",Books,16.57862637,126.8374498
718530,D,8,89.32118271,2023-11-04 22:12:00,Debit Card,"404 Holland Drives
North Tammybury, OK 65840",Home Decor,15.55909691,603.3889066
141569,B,6,47.61973707,2023-10-08 00:15:00,Debit Card,"843 Russo Turnpike Apt. 027
Jamesland, LA 57938",Electronics,10.72185149,255.0841175
195961,D,9,78.01030626,2024-04-23 18:26:00,Credit Card,"000 Thompson Plain Apt. 126
Richardburgh, MA 35975",Clothing,7.926746212,646.4396454
576557,C,4,46.26349142,2023-05-30 12:04:00,Debit Card,"9950 White Walks Apt. 863
Davenporttown, AK 82501",Books,16.48431242,154.5490918
794251,B,8,86.58323322,2023-10-17 01:31:00,Debit Card,"599 Smith Turnpike
Ortizmouth, FL 30715",Home Decor,19.70414996,556.1819449
829743,C,3,99.93071477,2024-04-08 16:55:00,Debit Card,"35333 Riley Courts Apt. 144
West Georgebury, NV 30755",Books,16.95029023,248.9765058
688439,C,3,90.84642421,2023-08-03 20:42:00,Cash,"43261 Kathryn Corner
North Carlos, AK 54442",Electronics,4.087392493,261.3995228
743444,B,8,15.01745824,2023-08-30 16:35:00,Debit Card,"06381 Karen Road Suite 541
Deanchester, AK 62830",Clothing,8.106949673,110.4000036
43006,A,5,23.34305667,2023-06-06 05:55:00,PayPal,"38772 Hale Walk
Jerrytown, KS 60838",Electronics,7.606532688,107.8372972
746812,C,3,58.76703299,2023-12-05 02:27:00,Credit Card,"63507 Cheyenne Pass
Lake Elizabethton, TN 10076",Books,17.96300099,144.6321308
919739,C,1,96.54411979,2024-02-06 13:24:00,PayPal,"9116 Gentry Throughway Suite 887
Lake Caseyborough, PR 67925",Books,6.176484084,90.5810876
936943,D,3,46.56919421,2024-01-06 01:19:00,Debit Card,"14756 Courtney Road Suite 379
West Benjamin, OR 61437",Home Decor,0.635016096,138.820417
246995,C,9,34.93376984,2024-01-07 12:29:00,Cash,"9877 Kristin Inlet
North Marialand, ND 54637",Books,11.59958179,277.9343877
93086,A,5,96.84810663,2023-10-31 17:20:00,Debit Card,"44589 Kimberly Square
East Jason, MA 99560",Clothing,10.15711703,435.0556555
218961,A,2,73.79071636,2023-09-20 12:08:00,Debit Card,"7926 Morgan Prairie Apt. 987
Brandonburgh, VI 97561",Electronics,5.711189932,139.1527768
257737,C,7,79.33915175,2024-04-04 09:22:00,PayPal,"088 Williams Knolls
South Nicholas, RI 66296",Books,19.29640856,448.2068142
759635,C,2,19.96651883,2024-02-12 15:22:00,PayPal,"28069 Danielle Vista Suite 026
Jamesmouth, MH 88161",Electronics,18.6136635,32.50003641
714826,A,4,33.6305443,2024-03-13 21:48:00,Cash,"251 Ball Forge
Chasefurt, VT 10957",Electronics,11.79187129,118.6594952
639277,B,7,55.32626553,2023-10-22 09:28:00,Debit Card,"Unit 6455 Box 9746
DPO AE 00584",Books,0.466908369,385.475598
977551,B,4,76.27938222,2023-11-27 04:35:00,Credit Card,"31691 David Harbors
East Johnburgh, VI 12314",Electronics,19.95510066,244.2310188
738939,B,7,41.25567719,2023-10-13 18:56:00,Credit Card,"0302 Amber Square
Woodsfurt, DE 37646",Clothing,6.473140836,270.0959737
4953,B,7,28.38427906,2023-07-28 19:39:00,Cash,"298 Hall Overpass Suite 773
Williamfort, FM 98790",Home Decor,16.90968058,165.0921169
671106,A,1,49.34397395,2023-11-03 05:53:00,Cash,"63531 Amber Grove
South Laurenborough, VA 23830",Books,2.319661735,48.19936066
239679,C,6,48.18679097,2023-09-16 20:38:00,Credit Card,"67534 Sullivan Field Suite 302
North Nicoleside, OR 25623",Electronics,8.157962022,265.5343852
45642,C,9,88.56725292,2023-07-25 12:37:00,Debit Card,"7818 Nancy Canyon Suite 465
Lake Joshua, FM 65752",Home Decor,10.15082136,716.1925437
814370,C,2,94.03889696,2024-03-20 21:26:00,Debit Card,"51760 Austin Shoal
Harrisshire, ME 40746",Home Decor,1.361826693,185.5165003
623267,B,3,25.19331578,2023-07-09 07:54:00,Cash,"532 Sabrina Cliffs
New David, OK 92292",Clothing,1.82242573,74.20255894
24398,C,5,35.15438612,2024-01-16 04:42:00,Cash,"611 Kemp Brooks Apt. 775
Port Joshua, AZ 95258",Electronics,8.050917932,161.6206767
748381,C,9,80.74221397,2023-04-30 20:23:00,Debit Card,"046 Miranda Dale
Philiptown, VI 49530",Books,3.065469784,704.4037722
98442,D,4,32.05439361,2023-07-01 11:13:00,PayPal,"18366 Young Ridges Apt. 801
South Christophertown, WY 17265",Electronics,7.611804216,118.4579037
716604,A,1,33.81800544,2023-08-26 23:40:00,Credit Card,"223 Weaver Glen Apt. 085
South Kathybury, SC 41221",Home Decor,16.75363255,28.15226108
453360,A,4,70.89768724,2023-11-09 06:14:00,Credit Card,"9904 Wright Isle
Mcmillanville, UT 96288",Clothing,6.609838899,264.8458573
566850,D,6,55.97502158,2023-05-20 03:46:00,PayPal,"147 Thomas Courts
New Matthew, FL 78184",Clothing,17.23416324,277.9691699
507884,D,5,73.32445545,2024-04-03 00:35:00,Cash,"7495 John Landing Apt. 242
East Gregory, VI 81806",Books,0.399887722,365.1561998
516370,D,1,16.53264887,2023-06-09 03:01:00,Debit Card,"387 Sanchez Crest
Danieltown, AS 14473",Home Decor,7.007952845,15.37404863
228566,A,4,55.3784226,2024-02-15 22:22:00,Cash,"87741 Joshua Shoal Suite 838
North Sarah, NC 73261",Books,18.51328095,180.5042386
533887,A,6,70.55615139,2023-05-18 04:46:00,PayPal,"7549 Cynthia Spurs
East Matthewmouth, NJ 78365",Clothing,12.05930291,372.2854283
354506,A,4,52.69681837,2024-04-26 18:03:00,Credit Card,"56546 Jessica Vista
Greeneshire, MD 44843",Electronics,7.233003617,195.5410224
468561,A,9,21.5034754,2023-05-26 18:36:00,Debit Card,"7522 Meyers Islands
New Andrewhaven, AL 55939",Electronics,18.22448403,158.2612017
934903,D,5,22.04980813,2023-11-20 03:38:00,PayPal,"9710 Joseph Mountains Suite 031
Port Rebeccaberg, TN 45355",Books,9.801452853,99.44303292
408933,C,8,62.91996881,2023-09-29 12:25:00,Cash,"1794 Graham Hills
Jasonburgh, MS 81714",Clothing,0.072621864,502.9942013
93679,D,9,22.96399712,2023-11-27 16:27:00,Cash,"04240 Brianna Junctions
Nicolebury, IN 15596",Clothing,4.014740546,198.37847
591294,C,5,37.33887479,2023-08-17 02:49:00,Credit Card,"8923 James Greens
East Elizabeth, MP 81235",Books,11.73812171,164.7799611
385606,D,6,49.70620678,2023-11-05 06:27:00,Cash,"43363 Fields Burg
Leebury, VA 40839",Clothing,6.770292712,278.0457065
512752,B,1,63.39849004,2024-01-15 22:47:00,PayPal,"3635 Griffin Mission Apt. 892
Whiteland, OR 47204",Electronics,9.822545735,57.17114436
559063,A,7,33.878023,2024-02-09 01:26:00,Cash,"86808 Cross Curve
West Robert, CT 13349",Clothing,4.792350331,225.7812861
258052,D,4,46.47225961,2023-10-25 20:21:00,Debit Card,"91493 Pham Key
South Scott, NJ 94095",Clothing,5.525685527,175.6173947
645383,B,2,43.10425504,2024-03-25 13:38:00,Debit Card,"7324 Gardner Ville
New Karen, KY 81472",Home Decor,2.830497211,83.7683806
395026,A,5,18.73628402,2024-03-01 22:52:00,Cash,"521 Meyer Crescent
South Kevin, OR 69179",Books,2.87079521,90.99201839
19555,D,3,82.33845522,2024-02-11 23:37:00,Credit Card,"59977 Claudia Locks
Lewisside, MA 22450",Books,6.822553657,230.1626098
59523,B,6,76.81471371,2023-06-18 21:29:00,PayPal,"71875 Chelsea Meadow Suite 650
Currytown, PW 39879",Books,15.59598274,389.0082253
135944,A,8,80.571558,2023-10-30 22:51:00,Credit Card,"405 Julie Union
Chrisborough, VA 47889",Electronics,18.7317209,523.8329491
375456,D,7,23.2592228,2023-09-17 12:23:00,Debit Card,"8710 Shannon Ford
North Jonathanbury, OH 55336",Electronics,10.99132009,144.9190902
880037,C,3,56.57910646,2023-07-22 15:38:00,Credit Card,"68073 Pamela Mews Apt. 547
Goodwinburgh, NC 95745",Home Decor,0.583653945,168.7466408
782823,A,8,39.7234133,2023-07-13 10:55:00,Cash,"858 Emily Harbor
Andrewport, IA 29916",Clothing,14.83283894,270.6504271
803208,B,2,41.36478241,2023-06-16 07:03:00,Debit Card,"33574 Brown Forest Suite 150
East Sherri, PA 56467",Clothing,18.66125162,67.29119256
512994,A,9,15.92250238,2024-02-22 05:52:00,Debit Card,"19029 Stephen Brooks Suite 146
Smithchester, NM 93738",Electronics,13.60695045,123.8034183
311175,A,4,95.12537333,2023-12-25 16:06:00,Debit Card,"1983 Lindsey Highway Suite 329
Port Cynthiaside, MD 15226",Books,16.87305643,316.2992617
479671,D,1,94.57294689,2023-05-16 05:30:00,Credit Card,"PSC 8294, Box 8697
APO AP 44940",Books,2.96218366,91.77152251
574826,C,8,46.74854045,2023-05-07 20:13:00,PayPal,"3247 Jessica Corners Suite 679
North John, IA 06322",Books,1.946581046,366.7083378
871177,A,7,86.89864762,2023-07-03 13:45:00,Credit Card,"843 Tracey Estates Suite 188
Nicholasville, MN 97532",Clothing,16.05840439,510.6087796
603315,C,5,39.70982635,2024-04-15 05:50:00,PayPal,"5522 Castillo Squares
Ortizbury, AZ 53940",Home Decor,12.7671778,173.2000111
